time,speed,grade
136,1.2070,0.0
137,4.1128,0.0
138,7.1973,0.0
139,10.1478,0.0
140,13.0536,0.0
141,15.2888,0.0
142,17.3452,0.0
143,19.2227,0.0
144,20.2509,0.0
145,20.9215,0.0
146,21.4579,0.0
147,22.1285,0.0
148,22.4861,0.0
149,23.0226,0.0
150,23.3355,0.0
151,23.5143,0.0
152,23.6931,0.0
153,24.0508,0.0
154,24.0508,0.0
155,24.0508,0.0
156,24.4084,0.0
157,25.1684,0.0
158,25.4366,0.0
159,25.9730,0.0
160,26.1071,0.0
161,26.6436,0.0
162,26.7777,0.0
163,26.9118,0.0
164,27.0459,0.0
165,26.6883,0.0
166,26.0624,0.0
167,25.9730,0.0
168,25.8389,0.0
169,25.6154,0.0
170,25.7048,0.0
171,25.3025,0.0
172,25.4813,0.0
173,25.3025,0.0
174,25.2578,0.0
175,25.1236,0.0
176,25.2131,0.0
177,25.3025,0.0
178,25.2131,0.0
179,25.0789,0.0
180,25.0342,0.0
181,24.9895,0.0
182,24.4978,0.0
183,24.2296,0.0
184,24.4084,0.0
185,23.3355,0.0
186,24.4531,0.0
187,24.9001,0.0
188,25.4813,0.0
189,25.9283,0.0
190,25.9730,0.0
191,26.5542,0.0
192,26.7777,0.0
193,27.2694,0.0
194,27.4483,0.0
195,27.6718,0.0
196,27.9400,0.0
197,27.9400,0.0
198,28.0294,0.0
199,27.8059,0.0
200,27.9400,0.0
201,28.2082,0.0
202,28.0294,0.0
203,28.0741,0.0
204,28.1635,0.0
205,28.6553,0.0
206,28.5659,0.0
207,28.6553,0.0
208,28.7447,0.0
209,28.8341,0.0
210,29.0129,0.0
211,29.1917,0.0
212,29.5046,0.0
213,29.5046,0.0
214,29.6835,0.0
215,28.6553,0.0
216,28.4317,0.0
217,28.5659,0.0
218,28.6553,0.0
219,28.4764,0.0
220,28.7447,0.0
221,28.7000,0.0
222,28.5659,0.0
223,28.7000,0.0
224,28.3423,0.0
225,28.6106,0.0
226,28.5659,0.0
227,28.6106,0.0
228,28.5212,0.0
229,28.6106,0.0
230,28.2976,0.0
231,28.3423,0.0
232,28.5659,0.0
233,28.6106,0.0
234,28.7447,0.0
235,28.9682,0.0
236,29.1023,0.0
237,28.6106,0.0
238,28.7000,0.0
239,28.2082,0.0
240,28.4764,0.0
241,28.2082,0.0
242,28.4764,0.0
243,28.3870,0.0
244,28.1635,0.0
245,28.2082,0.0
246,28.1635,0.0
247,28.2976,0.0
248,28.3423,0.0
249,28.2976,0.0
250,27.9400,0.0
251,27.9400,0.0
252,28.1188,0.0
253,28.0741,0.0
254,27.8059,0.0
255,27.8953,0.0
256,27.8506,0.0
257,27.8506,0.0
258,27.8953,0.0
259,27.7612,0.0
260,27.9400,0.0
261,28.0741,0.0
262,27.8506,0.0
263,27.8506,0.0
264,27.8953,0.0
265,27.6718,0.0
266,28.0741,0.0
267,28.0741,0.0
268,27.8506,0.0
269,28.0741,0.0
270,27.8953,0.0
271,27.7612,0.0
272,27.6718,0.0
273,27.6271,0.0
274,27.7612,0.0
275,27.7612,0.0
276,27.7612,0.0
277,27.7165,0.0
278,27.8953,0.0
279,27.8059,0.0
280,27.8059,0.0
281,27.8953,0.0
282,28.0294,0.0
283,27.9847,0.0
284,28.4764,0.0
285,28.7447,0.0
286,28.9682,0.0
287,29.1023,0.0
288,29.4599,0.0
289,29.5493,0.0
290,29.9517,0.0
291,30.0411,0.0
292,30.1752,0.0
293,30.5328,0.0
294,30.5328,0.0
295,30.7564,0.0
296,30.8905,0.0
297,31.0246,0.0
298,32.0528,0.0
299,32.2316,0.0
300,33.4833,0.0
301,32.4551,0.0
302,32.2763,0.0
303,32.2763,0.0
304,32.1869,0.0
305,32.4104,0.0
306,32.5445,0.0
307,32.4998,0.0
308,32.0975,0.0
309,31.9187,0.0
310,31.7845,0.0
311,31.7845,0.0
312,31.6951,0.0
313,31.7398,0.0
314,31.7398,0.0
315,31.8292,0.0
316,32.2316,0.0
317,32.4551,0.0
318,32.9021,0.0
319,33.4386,0.0
320,33.8409,0.0
321,34.5562,0.0
322,35.0479,0.0
323,35.4503,0.0
324,34.9585,0.0
325,33.9750,0.0
326,33.7962,0.0
327,34.1539,0.0
328,34.6903,0.0
329,34.8691,0.0
330,35.3609,0.0
331,35.5397,0.0
332,35.7185,0.0
333,35.7185,0.0
334,35.8973,0.0
335,35.8973,0.0
336,35.5397,0.0
337,35.5397,0.0
338,35.3609,0.0
339,35.1820,0.0
340,34.6903,0.0
341,34.1986,0.0
342,33.2151,0.0
343,32.4551,0.0
344,31.6504,0.0
345,30.2199,0.0
346,29.6835,0.0
347,29.8176,0.0
348,29.5493,0.0
349,29.4599,0.0
350,29.5940,0.0
351,29.5493,0.0
352,29.9964,0.0
353,30.1305,0.0
354,30.5328,0.0
355,30.5328,0.0
356,30.7116,0.0
357,30.4881,0.0
358,30.4434,0.0
359,30.3987,0.0
360,29.9964,0.0
361,29.6835,0.0
362,29.5493,0.0
363,29.3705,0.0
364,29.5046,0.0
365,29.6835,0.0
366,29.5046,0.0
367,29.6388,0.0
368,29.9517,0.0
369,30.1752,0.0
370,30.3540,0.0
371,30.4434,0.0
372,30.6222,0.0
373,30.8011,0.0
374,30.6669,0.0
375,31.0246,0.0
376,31.0246,0.0
377,31.0246,0.0
378,31.2928,0.0
379,31.4716,0.0
380,31.5610,0.0
381,31.6951,0.0
382,31.4269,0.0
383,31.5610,0.0
384,31.4269,0.0
385,31.1587,0.0
386,31.2481,0.0
387,31.3375,0.0
388,31.1140,0.0
389,30.9799,0.0
390,31.2481,0.0
391,31.1587,0.0
392,31.0693,0.0
393,31.2481,0.0
394,31.3822,0.0
395,31.3822,0.0
396,31.3822,0.0
397,31.7398,0.0
398,31.6504,0.0
399,31.6951,0.0
400,31.6057,0.0
401,31.6951,0.0
402,31.8292,0.0
403,31.8740,0.0
404,31.6504,0.0
405,31.8292,0.0
406,32.0528,0.0
407,32.1422,0.0
408,32.4551,0.0
409,32.3210,0.0
410,32.3210,0.0
411,32.2316,0.0
412,32.1869,0.0
413,32.1422,0.0
414,32.4551,0.0
415,32.5445,0.0
416,32.7233,0.0
417,32.2316,0.0
418,31.9634,0.0
419,31.6951,0.0
420,31.4716,0.0
421,31.5163,0.0
422,31.6951,0.0
423,31.3822,0.0
424,31.7398,0.0
425,31.3822,0.0
426,31.4269,0.0
427,30.8905,0.0
428,30.7564,0.0
429,30.4881,0.0
430,30.5328,0.0
431,30.4881,0.0
432,30.2646,0.0
433,30.0858,0.0
434,30.1752,0.0
435,30.2199,0.0
436,30.2199,0.0
437,30.0411,0.0
438,29.9517,0.0
439,29.6388,0.0
440,29.7729,0.0
441,29.5940,0.0
442,29.6835,0.0
443,29.4599,0.0
444,29.5493,0.0
445,29.2811,0.0
446,27.8059,0.0
447,27.8059,0.0
448,27.4483,0.0
449,27.3141,0.0
450,27.4483,0.0
451,27.3141,0.0
452,27.4483,0.0
453,27.4483,0.0
454,27.6271,0.0
455,27.6271,0.0
456,27.6271,0.0
457,27.6271,0.0
458,27.8059,0.0
459,27.6271,0.0
460,27.8059,0.0
461,27.9847,0.0
462,27.8059,0.0
463,27.9847,0.0
464,27.8059,0.0
465,27.9847,0.0
466,27.9847,0.0
467,28.1635,0.0
468,27.9847,0.0
469,27.8059,0.0
470,27.3141,0.0
471,26.5989,0.0
472,26.2860,0.0
473,25.3919,0.0
474,24.9001,0.0
475,24.1849,0.0
476,23.0226,0.0
477,21.9944,0.0
478,21.8156,0.0
479,21.2791,0.0
480,20.0721,0.0
481,18.5522,0.0
482,16.6299,0.0
483,15.4676,0.0
484,14.7523,0.0
485,13.0536,0.0
486,9.9690,0.0
487,7.9126,0.0
488,7.7338,0.0
489,6.2586,0.0
490,4.4704,0.0
491,2.6822,0.0
492,0.8941,0.0
493,0.0000,0.0
494,0.0000,0.0
495,0.0000,0.0
496,0.0000,0.0
497,0.0000,0.0
498,0.0000,0.0
499,0.0000,0.0
500,0.0000,0.0
501,0.0894,0.0
502,1.9670,0.0
503,4.5151,0.0
504,6.9738,0.0
505,9.2984,0.0
506,11.2207,0.0
507,12.3830,0.0
508,12.6065,0.0
509,11.9807,0.0
510,11.0866,0.0
511,10.0137,0.0
512,7.6444,0.0
513,5.0516,0.0
514,3.0846,0.0
515,3.3528,0.0
516,4.9621,0.0
517,6.8844,0.0
518,8.8961,0.0
519,10.8184,0.0
520,12.1148,0.0
521,12.7406,0.0
522,12.6065,0.0
523,11.4442,0.0
524,9.7008,0.0
525,7.7338,0.0
526,5.4092,0.0
527,3.3528,0.0
528,2.5928,0.0
529,1.0729,0.0
530,0.5364,0.0
531,0.8494,0.0
532,2.9952,0.0
533,5.2751,0.0
534,7.5103,0.0
535,9.7008,0.0
536,11.5783,0.0
537,12.3830,0.0
538,12.5171,0.0
539,12.1148,0.0
540,10.9078,0.0
541,9.0302,0.0
542,6.7950,0.0
543,4.1575,0.0
544,2.2352,0.0
545,1.2964,0.0
546,1.0729,0.0
547,3.7551,0.0
548,6.0350,0.0
549,7.9573,0.0
550,9.9243,0.0
551,11.7124,0.0
552,13.4112,0.0
553,13.3218,0.0
554,11.6230,0.0
555,9.5220,0.0
556,7.2420,0.0
557,5.0963,0.0
558,2.9505,0.0
559,1.1623,0.0
560,0.0000,0.0
561,0.0000,0.0
562,0.0000,0.0
563,0.0000,0.0
564,0.0000,0.0
565,0.0000,0.0
566,0.0000,0.0
567,0.0000,0.0
568,0.1341,0.0
569,2.8611,0.0
570,5.6774,0.0
571,8.5832,0.0
572,10.6396,0.0
573,12.6065,0.0
574,15.6017,0.0
575,16.7640,0.0
576,18.0157,0.0
577,20.1168,0.0
578,22.3073,0.0
579,23.0673,0.0
580,22.8884,0.0
581,22.6202,0.0
582,22.3073,0.0
583,21.3685,0.0
584,19.9380,0.0
585,18.4180,0.0
586,16.8981,0.0
587,14.9311,0.0
588,12.5171,0.0
589,10.5948,0.0
590,8.4044,0.0
591,5.7668,0.0
592,2.7716,0.0
593,0.9835,0.0
594,0.0000,0.0
595,0.0000,0.0
596,0.0000,0.0
597,0.0000,0.0
598,0.0000,0.0
599,0.0000,0.0
600,0.0000,0.0
