time,speed,grade
136,20.5638,0.0
137,19.3568,0.0
138,18.4180,0.0
139,17.6581,0.0
140,17.5240,0.0
141,17.4346,0.0
142,17.4346,0.0
143,17.4793,0.0
144,17.6581,0.0
145,17.9263,0.0
146,18.3286,0.0
147,18.7757,0.0
148,19.2674,0.0
149,19.5356,0.0
150,19.7145,0.0
151,19.8039,0.0
152,19.8486,0.0
153,19.9380,0.0
154,19.9827,0.0
155,20.0721,0.0
156,20.2062,0.0
157,20.4297,0.0
158,20.5191,0.0
159,20.6980,0.0
160,20.9215,0.0
161,20.9662,0.0
162,21.0109,0.0
163,21.0556,0.0
164,21.2791,0.0
165,21.4132,0.0
166,21.4579,0.0
167,21.4579,0.0
168,21.4132,0.0
169,21.3685,0.0
170,21.1450,0.0
171,20.8768,0.0
172,20.6532,0.0
173,20.5191,0.0
174,20.4297,0.0
175,20.3403,0.0
176,20.2956,0.0
177,20.2509,0.0
178,20.1168,0.0
179,19.6698,0.0
180,19.2674,0.0
181,18.8651,0.0
182,18.5522,0.0
183,18.5522,0.0
184,18.8204,0.0
185,19.1780,0.0
186,19.4462,0.0
187,19.6251,0.0
188,19.4909,0.0
189,19.3568,0.0
190,19.2227,0.0
191,19.2674,0.0
192,19.4015,0.0
193,19.6251,0.0
194,19.8039,0.0
195,19.9380,0.0
196,20.0721,0.0
197,20.0274,0.0
198,19.8486,0.0
199,19.6251,0.0
200,19.4015,0.0
201,19.3121,0.0
202,19.3121,0.0
203,19.2674,0.0
204,19.2227,0.0
205,19.2227,0.0
206,19.2674,0.0
207,19.4015,0.0
208,19.6251,0.0
209,19.6698,0.0
210,19.4462,0.0
211,19.0439,0.0
212,18.5522,0.0
213,18.1945,0.0
214,17.8816,0.0
215,17.8816,0.0
216,18.0157,0.0
217,18.3286,0.0
218,18.7757,0.0
219,19.0886,0.0
220,19.2674,0.0
221,19.3121,0.0
222,19.4015,0.0
223,19.6251,0.0
224,19.8039,0.0
225,19.9827,0.0
226,20.1615,0.0
227,20.2956,0.0
228,20.4744,0.0
229,20.7874,0.0
230,20.9662,0.0
231,21.1003,0.0
232,21.1897,0.0
233,21.1450,0.0
234,21.1450,0.0
235,21.1003,0.0
236,21.1003,0.0
237,21.1003,0.0
238,21.0556,0.0
239,21.0109,0.0
240,21.0109,0.0
241,20.9662,0.0
242,20.9215,0.0
243,20.9662,0.0
244,21.0109,0.0
245,21.1003,0.0
246,21.2344,0.0
247,21.4132,0.0
248,21.4579,0.0
249,21.4579,0.0
250,21.4579,0.0
251,21.4579,0.0
252,21.4579,0.0
253,21.5026,0.0
254,21.5473,0.0
255,21.5473,0.0
256,21.5026,0.0
257,21.7261,0.0
258,21.8603,0.0
259,21.9497,0.0
260,21.9497,0.0
261,21.9497,0.0
262,21.9497,0.0
263,21.9497,0.0
264,21.9050,0.0
265,21.8603,0.0
266,21.5473,0.0
267,21.3238,0.0
268,21.2344,0.0
269,21.1003,0.0
270,20.8768,0.0
271,20.6532,0.0
272,20.5638,0.0
273,20.4744,0.0
274,20.3850,0.0
275,20.2956,0.0
276,20.2062,0.0
277,20.1168,0.0
278,19.9827,0.0
279,19.8933,0.0
280,19.7592,0.0
281,19.4462,0.0
282,19.1333,0.0
283,18.7757,0.0
284,17.9263,0.0
285,17.2557,0.0
286,16.7640,0.0
287,16.0040,0.0
288,15.5123,0.0
289,15.1994,0.0
290,14.8864,0.0
291,14.5288,0.0
292,14.1712,0.0
293,13.6794,0.0
294,13.2324,0.0
295,12.8748,0.0
296,12.6959,0.0
297,12.7853,0.0
298,13.1877,0.0
299,14.0371,0.0
300,14.9311,0.0
301,15.9146,0.0
302,16.7640,0.0
303,17.4793,0.0
304,17.9710,0.0
305,18.3733,0.0
306,18.6863,0.0
307,18.9545,0.0
308,19.1333,0.0
309,19.3568,0.0
310,19.5804,0.0
311,19.8039,0.0
312,19.9827,0.0
313,20.1168,0.0
314,20.2062,0.0
315,20.2956,0.0
316,20.3403,0.0
317,20.4744,0.0
318,20.5638,0.0
319,20.6085,0.0
320,20.7874,0.0
321,20.9215,0.0
322,21.0556,0.0
323,21.3238,0.0
324,21.5920,0.0
325,21.9050,0.0
326,22.2179,0.0
327,22.4861,0.0
328,22.7990,0.0
329,23.1120,0.0
330,23.4249,0.0
331,23.7378,0.0
332,24.0508,0.0
333,24.3637,0.0
334,24.6766,0.0
335,24.9448,0.0
336,25.2131,0.0
337,25.4366,0.0
338,25.4813,0.0
339,25.5260,0.0
340,25.6154,0.0
341,25.7495,0.0
342,25.8389,0.0
343,25.9283,0.0
344,25.9730,0.0
345,26.1071,0.0
346,26.2412,0.0
347,26.2860,0.0
348,26.3307,0.0
349,26.3754,0.0
350,26.3754,0.0
351,26.3307,0.0
352,26.2860,0.0
353,26.1965,0.0
354,26.1071,0.0
355,26.0177,0.0
356,25.9730,0.0
357,25.9283,0.0
358,25.8836,0.0
359,25.7495,0.0
360,25.6601,0.0
361,25.5707,0.0
362,25.5260,0.0
363,25.4813,0.0
364,25.4813,0.0
365,25.4366,0.0
366,25.4366,0.0
367,25.4366,0.0
368,25.4813,0.0
369,25.4813,0.0
370,25.4813,0.0
371,25.4813,0.0
372,25.4813,0.0
373,25.4813,0.0
374,25.4813,0.0
375,25.4813,0.0
376,25.4813,0.0
377,25.4366,0.0
378,25.3919,0.0
379,25.2578,0.0
380,25.1236,0.0
381,25.0342,0.0
382,25.0342,0.0
383,25.0342,0.0
384,25.0789,0.0
385,25.2131,0.0
386,25.3472,0.0
387,25.4366,0.0
388,25.5260,0.0
389,25.6154,0.0
390,25.6601,0.0
391,25.6601,0.0
392,25.5707,0.0
393,25.4813,0.0
394,25.4366,0.0
395,25.3025,0.0
396,25.1684,0.0
397,25.0789,0.0
398,25.2131,0.0
399,25.3472,0.0
400,25.5260,0.0
401,25.7048,0.0
402,25.8389,0.0
403,25.9283,0.0
404,25.9283,0.0
405,25.9283,0.0
406,25.9283,0.0
407,25.9283,0.0
408,25.9283,0.0
409,25.8836,0.0
410,25.8389,0.0
411,25.7942,0.0
412,25.7942,0.0
413,25.8389,0.0
414,25.8836,0.0
415,25.9283,0.0
416,25.9730,0.0
417,26.1071,0.0
418,26.3307,0.0
419,26.4201,0.0
420,26.5542,0.0
421,26.7330,0.0
422,26.7777,0.0
423,26.7777,0.0
424,26.7330,0.0
425,26.6436,0.0
426,26.5542,0.0
427,26.4648,0.0
428,26.4201,0.0
429,26.3754,0.0
430,26.3307,0.0
431,26.2412,0.0
432,26.1965,0.0
433,26.1518,0.0
434,26.1071,0.0
435,26.1071,0.0
436,26.0624,0.0
437,26.0177,0.0
438,25.9730,0.0
439,25.9283,0.0
440,25.8836,0.0
441,25.8836,0.0
442,25.8836,0.0
443,25.8836,0.0
444,25.8836,0.0
445,25.9283,0.0
446,25.9730,0.0
447,25.9730,0.0
448,26.0177,0.0
449,26.0177,0.0
450,26.0177,0.0
451,25.9730,0.0
452,25.9283,0.0
453,25.9283,0.0
454,25.9283,0.0
455,25.9283,0.0
456,25.9283,0.0
457,25.9283,0.0
458,25.8836,0.0
459,25.8836,0.0
460,25.9283,0.0
461,25.9730,0.0
462,25.9730,0.0
463,26.0177,0.0
464,26.0624,0.0
465,26.0624,0.0
466,26.0624,0.0
467,26.0177,0.0
468,25.9730,0.0
469,25.9283,0.0
470,25.8389,0.0
471,25.7048,0.0
472,25.5260,0.0
473,25.4813,0.0
474,25.3025,0.0
475,25.0789,0.0
476,25.0342,0.0
477,24.9448,0.0
478,24.8107,0.0
479,24.6766,0.0
480,24.6319,0.0
481,24.5872,0.0
482,24.5425,0.0
483,24.5425,0.0
484,24.5425,0.0
485,24.5425,0.0
486,24.5425,0.0
487,24.5425,0.0
488,24.5872,0.0
489,24.5872,0.0
490,24.5872,0.0
491,24.5872,0.0
492,24.5872,0.0
493,24.5872,0.0
494,24.6319,0.0
495,24.6319,0.0
496,24.5872,0.0
497,24.5425,0.0
498,24.5425,0.0
499,24.4978,0.0
500,24.4531,0.0
501,24.4084,0.0
502,24.3190,0.0
503,24.2743,0.0
504,24.2743,0.0
505,24.2296,0.0
506,24.1849,0.0
507,24.1849,0.0
508,24.1849,0.0
509,24.1402,0.0
510,24.1402,0.0
511,24.1402,0.0
512,24.1402,0.0
513,24.1402,0.0
514,24.1402,0.0
515,24.1402,0.0
516,24.1402,0.0
517,24.1849,0.0
518,24.2296,0.0
519,24.3637,0.0
520,24.4978,0.0
521,24.5425,0.0
522,24.5872,0.0
523,24.6319,0.0
524,24.6766,0.0
525,24.6766,0.0
526,24.7213,0.0
527,24.7660,0.0
528,24.8107,0.0
529,24.8554,0.0
530,24.9001,0.0
531,24.9448,0.0
532,24.9895,0.0
533,25.0342,0.0
534,25.0342,0.0
535,25.0342,0.0
536,25.0342,0.0
537,25.0342,0.0
538,25.0342,0.0
539,25.0342,0.0
540,25.0342,0.0
541,25.0342,0.0
542,25.0342,0.0
543,25.0342,0.0
544,25.0342,0.0
545,25.0342,0.0
546,25.0342,0.0
547,24.9895,0.0
548,24.9895,0.0
549,24.9895,0.0
550,24.9448,0.0
551,24.8554,0.0
552,24.7660,0.0
553,24.6766,0.0
554,24.6319,0.0
555,24.5872,0.0
556,24.5425,0.0
557,24.4084,0.0
558,24.3190,0.0
559,24.2296,0.0
560,24.1849,0.0
561,24.0508,0.0
562,23.8719,0.0
563,23.8272,0.0
564,23.7378,0.0
565,23.6484,0.0
566,23.5143,0.0
567,23.4249,0.0
568,23.3355,0.0
569,23.2908,0.0
570,23.2461,0.0
571,23.2461,0.0
572,23.2461,0.0
573,23.2461,0.0
574,23.2908,0.0
575,23.2461,0.0
576,23.2461,0.0
577,23.2014,0.0
578,23.0673,0.0
579,22.9779,0.0
580,22.8437,0.0
581,22.6649,0.0
582,22.4861,0.0
583,22.2626,0.0
584,22.0391,0.0
585,21.7708,0.0
586,21.5473,0.0
587,21.5026,0.0
588,21.4579,0.0
589,21.4579,0.0
590,21.5026,0.0
591,21.6367,0.0
592,21.8603,0.0
593,21.9050,0.0
594,21.9497,0.0
595,21.9497,0.0
596,21.9050,0.0
597,21.9050,0.0
598,21.8603,0.0
599,21.7261,0.0
600,21.5920,0.0
601,21.4579,0.0
602,21.4132,0.0
603,21.3685,0.0
604,21.3238,0.0
605,21.4132,0.0
606,21.5920,0.0
607,21.9050,0.0
608,21.9497,0.0
609,21.9050,0.0
610,21.8603,0.0
611,21.4579,0.0
612,21.0556,0.0
613,20.6532,0.0
614,20.6085,0.0
615,20.6085,0.0
616,20.6532,0.0
617,20.9662,0.0
618,21.3685,0.0
619,21.9050,0.0
620,22.2179,0.0
621,22.6202,0.0
622,23.0226,0.0
623,23.3355,0.0
624,23.5590,0.0
625,23.6931,0.0
626,23.9613,0.0
627,24.1402,0.0
628,24.1849,0.0
629,24.3190,0.0
630,24.4531,0.0
631,24.6319,0.0
632,24.7660,0.0
633,24.7660,0.0
634,24.5872,0.0
635,24.3637,0.0
636,23.9613,0.0
637,23.4696,0.0
638,22.4414,0.0
639,21.5473,0.0
640,20.7874,0.0
641,20.6532,0.0
642,20.5638,0.0
643,20.5638,0.0
644,20.6980,0.0
645,20.9215,0.0
646,21.2344,0.0
647,21.5473,0.0
648,21.8156,0.0
649,22.1285,0.0
650,22.4414,0.0
651,22.6649,0.0
652,22.8437,0.0
653,23.1120,0.0
654,23.3355,0.0
655,23.4696,0.0
656,23.2908,0.0
657,23.0673,0.0
658,22.8437,0.0
659,22.7990,0.0
660,22.7990,0.0
661,22.8437,0.0
662,22.9779,0.0
663,23.1120,0.0
664,23.2461,0.0
665,23.3355,0.0
666,23.4696,0.0
667,23.6037,0.0
668,23.5590,0.0
669,23.5143,0.0
670,23.3802,0.0
671,23.3802,0.0
672,23.4249,0.0
673,23.4696,0.0
674,23.5590,0.0
675,23.5590,0.0
676,23.4249,0.0
677,23.2908,0.0
678,23.1120,0.0
679,22.8437,0.0
680,22.5755,0.0
681,22.3967,0.0
682,22.2626,0.0
683,22.2179,0.0
684,22.1732,0.0
685,22.1285,0.0
686,22.1285,0.0
687,22.2179,0.0
688,22.3520,0.0
689,22.4414,0.0
690,22.6202,0.0
691,22.8437,0.0
692,23.0673,0.0
693,23.2014,0.0
694,23.2461,0.0
695,23.2908,0.0
696,23.4249,0.0
697,23.6484,0.0
698,23.8272,0.0
699,24.0060,0.0
700,24.2296,0.0
701,24.3637,0.0
702,24.4978,0.0
703,24.5872,0.0
704,24.8107,0.0
705,24.9895,0.0
706,25.0789,0.0
707,25.1684,0.0
708,25.2131,0.0
709,25.2578,0.0
710,25.3472,0.0
711,25.4366,0.0
712,25.4813,0.0
713,25.6154,0.0
714,25.7942,0.0
715,26.0177,0.0
716,26.2860,0.0
717,26.4201,0.0
718,26.4648,0.0
719,26.4201,0.0
720,26.2860,0.0
721,26.1518,0.0
722,25.9730,0.0
723,25.7942,0.0
724,25.6154,0.0
725,25.5260,0.0
726,25.3919,0.0
727,25.2578,0.0
728,25.1236,0.0
729,24.8107,0.0
730,24.4084,0.0
731,24.1849,0.0
732,24.0060,0.0
733,23.7825,0.0
734,23.6484,0.0
735,23.4696,0.0
736,23.2461,0.0
737,22.9332,0.0
738,22.5755,0.0
739,22.1285,0.0
740,21.6814,0.0
741,21.2791,0.0
742,20.9215,0.0
743,20.3850,0.0
744,19.7592,0.0
745,18.9992,0.0
746,17.5240,0.0
747,16.0487,0.0
748,14.5735,0.0
749,13.0983,0.0
750,11.9807,0.0
751,10.9525,0.0
752,9.6114,0.0
753,8.7173,0.0
754,7.7785,0.0
755,6.7503,0.0
756,5.5433,0.0
757,4.3363,0.0
758,3.1293,0.0
759,2.2352,0.0
760,1.4752,0.0
761,0.8941,0.0
762,0.3129,0.0
763,0.0000,0.0
764,0.0000,0.0
765,0.0000,0.0
