time,speed,grade
357,29.06,7.0
358,29.06,7.0
359,29.06,7.0
360,29.06,7.0
361,29.06,7.0
362,29.06,7.0
363,29.06,7.0
364,29.06,7.0
365,29.06,7.0
366,29.06,7.0
367,29.06,7.0
368,29.06,7.0
369,29.06,7.0
370,29.06,7.0
371,29.06,7.0
372,29.06,7.0
373,29.06,7.0
374,29.06,7.0
375,29.06,7.0
376,29.06,7.0
377,29.06,7.0
378,29.06,7.0
379,29.06,7.0
380,29.06,7.0
381,29.06,7.0
382,29.06,7.0
383,29.06,7.0
384,29.06,7.0
385,29.06,7.0
386,29.06,7.0
387,29.06,7.0
388,29.06,7.0
389,29.06,7.0
390,29.06,7.0
391,29.06,7.0
392,29.06,7.0
393,29.06,7.0
394,29.06,7.0
395,29.06,7.0
396,29.06,7.0
397,29.06,7.0
398,29.06,7.0
399,29.06,7.0
400,29.06,7.0
401,29.06,7.0
402,29.06,7.0
403,29.06,7.0
404,29.06,7.0
405,29.06,7.0
406,29.06,7.0
407,29.06,7.0
408,29.06,7.0
409,29.06,7.0
410,29.06,7.0
411,29.06,7.0
412,29.06,7.0
413,29.06,7.0
414,29.06,7.0
415,29.06,7.0
416,29.06,7.0
417,29.06,7.0
418,29.06,7.0
419,29.06,7.0
420,29.06,7.0
421,29.06,7.0
422,29.06,7.0
423,29.06,7.0
424,29.06,7.0
425,29.06,7.0
426,29.06,7.0
427,29.06,7.0
428,29.06,7.0
429,29.06,7.0
430,29.06,7.0
431,29.06,7.0
432,29.06,7.0
433,29.06,7.0
434,29.06,7.0
435,29.06,7.0
436,29.06,7.0
437,29.06,7.0
438,29.06,7.0
439,29.06,7.0
440,29.06,7.0
441,29.06,7.0
442,29.06,7.0
443,29.06,7.0
444,29.06,7.0
445,29.06,7.0
446,29.06,7.0
447,29.06,7.0
448,29.06,7.0
449,29.06,7.0
450,29.06,7.0
451,29.06,7.0
452,29.06,7.0
453,29.06,7.0
454,29.06,7.0
455,29.06,7.0
456,29.06,7.0
457,29.06,7.0
458,29.06,7.0
459,29.06,7.0
460,29.06,7.0
461,29.06,7.0
462,29.06,7.0
463,29.06,7.0
464,29.06,7.0
465,29.06,7.0
466,29.06,7.0
467,29.06,7.0
468,29.06,7.0
469,29.06,7.0
470,29.06,7.0
471,29.06,7.0
472,29.06,7.0
473,29.06,7.0
474,29.06,7.0
475,29.06,7.0
476,29.06,7.0
477,29.06,7.0
478,29.06,7.0
479,29.06,7.0
480,29.06,7.0
481,29.06,7.0
482,29.06,7.0
483,29.06,7.0
484,29.06,7.0
485,29.06,7.0
486,29.06,7.0
487,29.06,7.0
488,29.06,7.0
489,29.06,7.0
490,29.06,7.0
491,29.06,7.0
492,29.06,7.0
493,29.06,7.0
494,29.06,7.0
495,29.06,7.0
496,29.06,7.0
497,29.06,7.0
498,29.06,7.0
499,29.06,7.0
500,29.06,7.0
501,29.06,7.0
502,29.06,7.0
503,29.06,7.0
504,29.06,7.0
505,29.06,7.0
506,29.06,7.0
507,29.06,7.0
508,29.06,7.0
509,29.06,7.0
510,29.06,7.0
511,29.06,7.0
512,29.06,7.0
513,29.06,7.0
514,29.06,7.0
515,29.06,7.0
516,29.06,7.0
517,29.06,7.0
518,29.06,7.0
519,29.06,7.0
520,29.06,7.0
521,29.06,7.0
522,29.06,7.0
523,29.06,7.0
524,29.06,7.0
525,29.06,7.0
526,29.06,7.0
527,29.06,7.0
528,29.06,7.0
529,29.06,7.0
530,29.06,7.0
531,29.06,7.0
532,29.06,7.0
533,29.06,7.0
534,29.06,7.0
535,29.06,7.0
536,29.06,7.0
537,29.06,7.0
538,29.06,7.0
539,29.06,7.0
540,29.06,7.0
541,29.06,7.0
542,29.06,7.0
543,29.06,7.0
544,29.06,7.0
545,29.06,7.0
546,29.06,7.0
547,29.06,7.0
548,29.06,7.0
549,29.06,7.0
550,29.06,7.0
551,29.06,7.0
552,29.06,7.0
553,29.06,7.0
554,29.06,7.0
