time,speed,grade
257,19.44,3.79
258,19.44,3.45
259,19.44,3.05
260,19.44,3.00
261,19.44,3.28
262,19.44,3.76
263,19.44,4.33
264,19.44,4.85
265,19.44,5.16
266,19.44,5.41
267,19.44,5.69
268,19.44,6.01
269,19.44,6.31
270,19.44,6.28
271,19.44,5.95
272,19.44,5.57
273,19.44,5.21
274,19.44,4.96
275,19.44,4.81
276,19.44,4.75
277,19.44,4.72
278,19.44,4.69
279,19.44,4.68
280,19.44,4.68
281,19.44,4.71
282,19.44,4.78
283,19.44,4.89
284,19.44,5.05
285,19.44,5.25
286,19.44,5.49
287,19.44,5.73
288,19.44,5.96
289,19.44,6.19
290,19.44,6.42
291,19.44,6.56
292,19.44,6.60
293,19.44,6.53
294,19.44,6.34
295,19.44,6.06
296,19.44,5.73
297,19.44,5.40
298,19.44,5.06
299,19.44,4.73
300,19.44,4.40
301,19.44,4.12
302,19.44,3.91
303,19.44,3.76
304,19.44,3.67
305,19.44,3.60
306,19.44,3.51
307,19.44,3.39
308,19.44,3.25
309,19.44,3.10
310,19.48,2.92
311,19.81,2.73
312,20.45,2.53
313,21.37,2.33
314,22.49,2.15
315,23.56,2.03
316,24.34,2.04
317,24.82,2.24
318,25.00,2.69
319,25.00,3.22
320,25.00,3.74
321,25.00,4.23
322,25.00,4.70
323,25.00,5.15
324,25.00,5.54
325,25.00,5.87
326,25.00,6.05
327,25.00,6.06
328,25.00,5.84
329,25.00,5.55
330,25.00,5.29
331,25.00,5.08
332,25.00,4.89
333,25.00,4.74
334,25.00,4.62
335,25.00,4.53
336,25.00,4.48
337,25.00,4.45
338,25.00,4.41
339,25.00,4.38
340,25.00,4.35
341,25.00,4.33
342,25.00,4.32
343,25.00,4.32
344,25.00,4.34
345,25.00,4.36
346,25.00,4.40
347,25.00,4.44
348,25.00,4.55
349,25.00,4.84
350,25.00,5.32
351,25.00,5.80
352,25.00,6.21
353,25.00,6.50
354,25.00,6.52
355,25.00,6.42
356,25.00,6.31
357,25.00,6.20
358,25.00,6.04
359,25.00,5.69
360,25.00,5.17
361,25.00,4.64
362,25.00,4.17
363,25.00,3.81
364,25.00,3.73
365,25.00,3.77
366,25.00,3.80
367,25.00,3.83
368,25.00,3.87
369,25.00,3.90
370,25.00,3.93
371,25.00,3.97
372,25.00,4.00
373,25.00,4.04
374,25.00,4.08
375,25.00,4.14
376,25.00,4.20
377,25.00,4.27
378,25.00,4.36
379,25.00,4.44
380,25.00,4.51
381,25.00,4.59
382,25.00,4.66
383,25.00,4.73
384,25.00,4.79
385,25.00,4.83
386,25.00,4.87
387,25.00,4.89
388,25.00,4.90
389,25.00,4.91
390,25.00,4.92
391,25.00,4.93
392,25.00,4.94
393,25.00,4.93
394,25.00,4.91
395,25.00,4.87
396,25.00,4.80
397,25.00,4.71
398,25.00,4.60
399,25.00,4.49
400,25.00,4.40
401,25.05,4.34
402,25.18,4.30
403,25.39,4.30
404,25.69,4.34
405,26.08,4.42
406,26.50,4.57
407,26.92,4.80
408,27.26,5.11
409,27.51,5.42
410,27.69,5.73
411,27.77,6.01
412,27.78,6.23
413,27.78,6.37
414,27.78,6.40
415,27.78,6.34
416,27.78,6.16
417,27.78,5.85
418,27.78,5.42
419,27.78,4.99
420,27.78,4.60
421,27.78,4.24
422,27.78,3.95
423,27.78,3.77
424,27.78,3.70
425,27.78,3.73
426,27.78,3.81
427,27.78,3.92
428,27.78,4.03
429,27.78,4.06
430,27.78,4.02
431,27.78,3.96
432,27.78,4.31
433,27.78,4.82
434,27.78,5.06
435,27.78,5.09
436,27.78,5.08
437,27.78,5.03
438,27.78,5.03
439,27.78,5.10
440,27.78,5.21
441,27.78,5.31
442,27.78,4.99
443,27.78,4.48
444,27.78,4.21
445,27.78,4.14
446,27.78,4.15
447,27.78,4.24
448,27.78,4.37
449,27.78,4.49
450,27.78,4.60
451,27.78,4.70
452,27.78,4.78
453,27.78,4.86
454,27.78,4.92
455,27.78,4.98
456,27.78,5.02
457,27.78,5.06
458,27.78,5.09
459,27.78,5.12
460,27.78,5.15
461,27.78,5.18
462,27.78,5.18
463,27.78,5.10
464,27.78,4.92
465,27.78,4.66
466,27.78,4.36
467,27.78,4.08
468,27.78,3.80
469,27.78,3.54
470,27.78,3.28
471,27.78,3.04
472,27.78,2.84
473,27.78,2.74
474,27.78,2.74
475,27.78,2.83
476,27.78,2.97
477,27.78,3.12
478,27.78,3.26
479,27.78,3.40
480,27.78,3.55
481,27.78,3.69
482,27.78,3.83
483,27.78,3.97
484,27.78,4.11
485,27.78,4.22
486,27.78,4.32
487,27.78,4.40
488,27.78,4.47
489,27.78,4.51
490,27.78,4.31
491,27.78,4.04
492,27.78,3.87
493,27.78,3.78
494,27.78,3.78
495,27.78,3.89
496,27.78,4.10
497,27.78,4.24
498,27.78,4.32
499,27.78,4.34
500,27.78,4.51
501,27.78,4.62
502,27.78,4.76
503,27.78,4.94
504,27.78,5.07
505,27.78,5.13
506,27.78,5.08
507,27.78,5.05
508,27.78,5.03
509,27.78,5.14
510,27.78,5.42
511,27.78,5.87
512,27.78,6.15
513,27.78,6.26
514,27.78,6.29
515,27.78,6.27
516,27.78,6.23
517,27.78,6.21
518,27.78,6.23
519,27.78,6.20
520,27.78,6.07
521,27.78,5.90
522,27.78,5.75
523,27.78,5.63
524,27.78,5.54
525,27.78,5.48
526,27.78,5.44
527,27.78,5.43
528,27.78,5.43
529,27.78,5.42
530,27.78,5.41
531,27.78,5.40
532,27.78,5.38
533,27.78,5.35
534,27.78,5.33
535,27.78,5.30
536,27.78,5.26
537,27.78,5.23
538,27.78,5.20
539,27.78,5.16
540,27.78,5.13
541,27.78,5.10
542,27.78,5.07
543,27.78,5.03
544,27.78,5.00
545,27.78,4.97
546,27.78,4.93
547,27.78,4.90
548,27.78,4.87
549,27.78,4.83
550,27.78,4.80
551,27.78,4.77
552,27.78,4.74
553,27.78,4.70
554,27.78,4.67
555,27.78,4.64
556,27.78,4.60
557,27.78,4.57
558,27.78,4.54
559,27.78,4.50
560,27.78,4.47
561,27.78,4.44
562,27.78,4.41
563,27.78,4.37
564,27.78,4.34
565,27.78,4.31
566,27.78,4.27
567,27.78,4.24
568,27.78,4.21
569,27.78,4.18
570,27.78,4.14
571,27.78,4.11
572,27.78,4.09
573,27.78,4.07
574,27.78,4.06
575,27.78,4.05
576,27.78,4.05
577,27.78,4.05
578,27.78,4.05
579,27.78,4.06
580,27.78,4.08
581,27.78,4.09
582,27.78,4.11
583,27.78,4.13
584,27.78,4.14
585,27.78,4.16
586,27.78,4.17
587,27.78,4.19
588,27.78,4.21
589,27.78,4.22
590,27.78,4.24
591,27.78,4.25
592,27.78,4.27
593,27.78,4.29
594,27.78,4.30
595,27.78,4.32
596,27.78,4.33
597,27.78,4.35
598,27.78,4.36
599,27.78,4.38
600,27.78,4.40
601,27.78,4.41
602,27.78,4.43
603,27.78,4.44
604,27.78,4.46
605,27.78,4.48
606,27.78,4.49
607,27.78,4.51
608,27.78,4.52
609,27.78,4.54
610,27.78,4.56
611,27.78,4.57
612,27.78,4.59
613,27.78,4.60
614,27.78,4.62
615,27.78,4.64
616,27.78,4.65
617,27.78,4.67
618,27.78,4.68
619,27.78,4.70
620,27.78,4.72
621,27.78,4.73
622,27.78,4.75
623,27.78,4.76
624,27.78,4.78
625,27.78,4.80
626,27.78,4.81
627,27.78,4.83
628,27.78,4.84
629,27.78,4.86
630,27.78,4.90
631,27.78,4.95
632,27.78,5.03
633,27.78,5.12
634,27.78,5.23
635,27.78,5.32
636,27.78,5.28
637,27.78,5.15
638,27.78,5.15
639,27.78,5.27
640,27.78,5.42
641,27.78,5.54
642,27.78,5.66
643,27.78,5.82
644,27.78,6.00
645,27.78,6.25
646,27.78,6.62
647,27.78,7.08
648,27.78,7.30
649,27.78,7.27
650,27.78,7.14
651,27.78,7.07
652,27.78,7.01
653,27.78,6.96
654,27.78,6.79
655,27.78,6.50
656,27.78,6.10
657,27.78,5.62
658,27.78,5.24
659,27.78,5.00
660,27.78,4.83
661,27.78,4.64
662,27.78,4.41
663,27.78,4.15
664,27.78,3.98
665,27.78,3.91
666,27.78,3.95
667,27.78,4.10
668,27.78,4.28
669,27.78,4.45
670,27.78,4.63
671,27.78,4.80
672,27.78,4.98
673,27.78,5.15
674,27.78,5.32
675,27.78,5.50
676,27.78,5.67
677,27.78,5.83
678,27.78,5.95
679,27.78,6.04
680,27.78,6.09
681,27.78,6.11
682,27.78,6.09
683,27.78,6.03
684,27.78,5.95
685,27.78,5.82
686,27.78,5.67
687,27.78,5.49
688,27.78,5.32
689,27.78,5.15
690,27.78,4.97
691,27.78,4.80
692,27.78,4.64
693,27.78,4.54
694,27.78,4.49
695,27.78,4.50
696,27.78,4.56
697,27.78,4.65
698,27.78,4.78
699,27.78,4.93
700,27.78,5.10
701,27.78,5.17
702,27.78,5.13
703,27.78,5.09
704,27.78,5.18
705,27.78,5.38
706,27.78,5.68
707,27.78,5.88
708,27.78,5.98
709,27.78,5.97
710,27.78,5.90
711,27.78,5.89
712,27.78,5.92
713,27.78,5.88
714,27.78,5.67
715,27.78,5.30
716,27.78,4.79
717,27.78,4.35
718,27.78,3.99
719,27.78,3.71
720,27.78,3.49
721,27.78,3.33
722,27.78,3.22
723,27.78,3.14
724,27.78,3.13
725,27.78,3.23
726,27.78,3.43
727,27.78,3.74
728,27.78,4.16
729,27.78,4.60
730,27.78,5.04
731,27.78,5.49
732,27.78,5.94
733,27.78,6.38
734,27.78,6.72
735,27.78,6.95
736,27.78,6.96
737,27.78,6.77
738,27.78,6.37
739,27.78,5.84
740,27.78,5.31
741,27.78,4.82
742,27.78,4.39
743,27.78,4.02
744,27.78,3.72
745,27.78,3.49
746,27.78,3.42
747,27.78,3.51
748,27.78,3.74
749,27.78,4.00
750,27.78,4.19
751,27.78,4.26
752,27.78,4.21
753,27.78,4.03
754,27.78,3.81
755,27.78,3.82
756,27.78,4.04
757,27.78,4.34
758,27.78,4.61
759,27.78,4.94
760,27.78,5.12
761,27.78,5.16
762,27.78,5.27
763,27.78,5.44
764,27.78,5.59
765,27.78,5.40
766,27.78,4.78
767,27.78,4.01
768,27.78,3.24
769,27.78,2.51
770,27.78,2.04
771,27.78,1.81
772,27.78,1.62
773,27.78,1.46
774,27.78,1.33
775,27.78,1.31
776,27.78,1.48
777,27.78,1.69
778,27.78,1.93
779,27.78,2.16
780,27.78,2.39
781,27.78,2.62
782,27.78,2.85
783,27.78,3.09
784,27.78,3.32
785,27.78,3.55
786,27.78,3.78
787,27.78,4.01
788,27.78,4.25
789,27.78,4.48
790,27.78,4.82
791,27.78,5.25
792,27.78,5.61
793,27.78,5.88
794,27.78,6.07
795,27.78,6.18
796,27.78,6.20
797,27.78,6.14
798,27.78,5.99
799,27.78,5.75
800,27.78,5.48
801,27.78,5.18
802,27.78,4.97
803,27.78,4.74
804,27.78,4.56
805,27.78,4.55
806,27.78,4.69
807,27.78,4.84
808,27.78,4.96
809,27.78,5.06
810,27.78,5.02
811,27.78,4.91
812,27.78,4.79
813,27.78,4.99
814,27.78,5.50
815,27.78,5.84
816,27.78,6.04
817,27.78,6.24
818,27.78,6.47
819,27.78,6.72
820,27.78,6.95
821,27.78,7.20
822,27.78,7.45
823,27.78,7.48
824,27.78,7.21
825,27.78,6.99
826,27.78,6.81
827,27.78,6.65
828,27.78,6.52
829,27.78,6.28
830,27.78,5.90
831,27.78,5.57
832,27.78,5.41
833,27.78,5.25
834,27.78,5.13
835,27.78,5.05
836,27.78,5.02
837,27.78,5.00
838,27.78,5.00
839,27.78,5.17
840,27.78,5.54
841,27.78,5.81
842,27.78,5.89
843,27.78,5.91
844,27.78,5.90
845,27.78,5.86
846,27.78,5.78
847,27.78,5.70
848,27.78,5.62
849,27.78,5.51
850,27.78,5.38
851,27.78,5.22
852,27.78,5.04
853,27.78,4.84
854,27.78,4.64
855,27.78,4.43
856,27.78,4.21
857,27.78,4.06
858,27.78,3.98
859,27.78,3.98
860,27.78,4.06
861,27.78,4.19
862,27.78,4.36
863,27.78,4.56
864,27.78,4.78
865,27.78,5.03
866,27.78,5.30
867,27.78,5.52
868,27.78,5.69
869,27.78,5.82
870,27.78,5.91
871,27.78,6.03
872,27.78,6.19
873,27.78,6.38
874,27.78,6.58
875,27.78,6.53
876,27.78,6.25
877,27.78,5.81
878,27.78,5.34
879,27.78,4.92
880,27.78,4.58
881,27.78,4.30
882,27.78,4.26
883,27.78,4.52
884,27.78,4.87
885,27.78,5.48
886,27.78,6.30
887,27.78,7.19
888,27.78,8.02
889,27.78,8.73
890,27.78,9.27
891,27.78,9.64
892,27.78,9.65
893,27.78,9.29
894,27.78,8.83
895,27.78,8.35
896,27.78,7.90
897,27.78,7.53
898,27.78,7.25
899,27.78,7.05
900,27.78,6.94
901,27.78,6.90
902,27.78,6.94
903,27.78,6.98
904,27.78,7.00
905,27.78,7.00
906,27.78,6.98
907,27.78,6.93
908,27.78,6.85
909,27.78,6.76
910,27.78,6.64
911,27.78,6.49
912,27.78,6.34
913,27.78,6.19
914,27.78,6.05
915,27.78,5.85
916,27.78,5.61
917,27.78,5.30
918,27.78,4.95
919,27.78,4.56
920,27.78,4.24
921,27.78,3.99
922,27.78,3.82
923,27.78,3.72
924,27.78,3.69
925,27.78,3.79
926,27.78,4.01
927,27.78,4.35
928,27.78,4.83
929,27.78,5.38
930,27.78,5.86
931,27.78,6.28
932,27.78,6.63
933,27.78,6.92
934,27.78,7.15
935,27.78,7.32
936,27.78,7.25
937,27.78,6.68
938,27.78,5.60
939,27.78,4.07
940,27.78,2.40
941,27.78,0.89
942,27.78,-0.54
943,27.78,-1.97
944,27.78,-3.40
945,27.78,-4.81
946,27.78,-5.97
947,27.78,-6.63
948,27.78,-6.79
949,27.78,-6.44
950,27.78,-5.97
951,27.78,-5.85
952,27.78,-5.99
953,27.78,-6.13
954,27.78,-6.18
955,27.78,-6.17
956,27.78,-6.13
957,27.78,-6.07
958,27.78,-6.04
959,27.78,-6.08
960,27.78,-6.10
961,27.78,-5.94
962,27.78,-5.44
963,27.78,-4.73
964,27.78,-3.91
965,27.78,-3.05
966,27.78,-2.60
967,27.78,-2.54
968,27.78,-2.70
969,27.78,-2.76
970,27.78,-2.73
971,27.78,-2.61
972,27.78,-2.61
973,27.78,-2.81
974,27.78,-3.21
975,27.78,-3.75
976,27.78,-3.99
977,27.78,-3.92
978,27.78,-3.68
979,27.78,-3.53
980,27.78,-3.47
981,27.78,-3.51
982,27.78,-3.60
983,27.78,-3.69
984,27.78,-3.78
985,27.78,-3.87
986,27.78,-3.96
987,27.78,-4.05
988,27.78,-4.13
989,27.78,-4.19
990,27.78,-4.22
991,27.78,-4.22
992,27.78,-4.20
993,27.78,-4.15
994,27.78,-4.08
995,27.78,-3.98
996,27.78,-3.85
997,27.78,-3.64
998,27.78,-3.28
999,27.78,-2.78
1000,27.78,-2.21
1001,27.78,-1.86
1002,27.78,-1.73
1003,27.78,-1.84
1004,27.78,-2.09
1005,27.78,-2.32
1006,27.78,-2.52
1007,27.78,-2.76
1008,27.78,-3.11
1009,27.78,-3.57
1010,27.78,-4.08
1011,27.78,-4.36
1012,27.78,-4.39
1013,27.78,-4.19
1014,27.78,-3.86
1015,27.78,-3.58
1016,27.78,-3.34
1017,27.78,-3.11
1018,27.78,-2.88
1019,27.78,-2.65
1020,27.78,-2.46
1021,27.78,-2.32
1022,27.78,-2.24
1023,27.78,-2.19
1024,27.78,-2.14
1025,27.78,-2.11
1026,27.78,-2.08
1027,27.78,-2.10
1028,27.78,-2.13
1029,27.78,-2.19
1030,27.78,-2.22
1031,27.78,-2.23
1032,27.78,-2.22
1033,27.78,-2.20
1034,27.78,-2.18
1035,27.78,-2.15
1036,27.78,-2.12
1037,27.78,-2.10
1038,27.78,-2.10
1039,27.78,-2.12
1040,27.78,-2.18
1041,27.78,-2.26
1042,27.78,-2.34
1043,27.78,-2.42
1044,27.78,-2.49
1045,27.78,-2.56
1046,27.78,-2.61
1047,27.78,-2.65
1048,27.78,-2.68
1049,27.78,-2.70
1050,27.78,-2.72
1051,27.78,-2.72
1052,27.78,-2.72
1053,27.78,-2.71
1054,27.78,-2.71
1055,27.78,-2.71
1056,27.78,-2.70
1057,27.78,-2.70
1058,27.78,-2.70
1059,27.78,-2.69
1060,27.78,-2.69
1061,27.78,-2.69
1062,27.78,-2.68
1063,27.78,-2.68
1064,27.78,-2.68
1065,27.78,-2.67
1066,27.78,-2.68
1067,27.78,-2.68
1068,27.78,-2.68
1069,27.78,-2.69
1070,27.78,-2.70
1071,27.78,-2.72
1072,27.78,-2.73
1073,27.78,-2.75
1074,27.78,-2.77
1075,27.78,-2.79
1076,27.78,-2.81
1077,27.78,-2.83
1078,27.78,-2.85
1079,27.78,-2.87
1080,27.78,-2.89
1081,27.78,-2.91
1082,27.78,-2.93
1083,27.78,-2.95
1084,27.78,-2.97
1085,27.78,-2.99
1086,27.78,-3.01
1087,27.78,-3.03
1088,27.78,-3.04
1089,27.78,-3.06
1090,27.78,-3.06
1091,27.78,-3.07
1092,27.78,-3.07
1093,27.78,-3.07
1094,27.78,-3.06
1095,27.78,-3.05
1096,27.78,-3.04
1097,27.78,-3.02
1098,27.78,-3.01
1099,27.78,-2.99
1100,27.78,-2.98
1101,27.78,-2.96
1102,27.78,-2.95
1103,27.78,-2.93
1104,27.78,-2.92
1105,27.78,-2.90
1106,27.78,-2.88
1107,27.78,-2.87
1108,27.78,-2.85
1109,27.78,-2.84
1110,27.78,-2.82
1111,27.78,-2.81
1112,27.78,-2.79
1113,27.78,-2.78
1114,27.78,-2.76
1115,27.78,-2.75
1116,27.78,-2.73
1117,27.78,-2.71
1118,27.78,-2.70
1119,27.78,-2.68
1120,27.78,-2.67
1121,27.78,-2.65
1122,27.78,-2.64
1123,27.78,-2.62
1124,27.78,-2.61
1125,27.78,-2.59
1126,27.78,-2.58
1127,27.78,-2.56
1128,27.78,-2.54
1129,27.78,-2.53
1130,27.78,-2.51
1131,27.78,-2.50
1132,27.78,-2.48
1133,27.78,-2.47
1134,27.78,-2.45
1135,27.78,-2.44
1136,27.78,-2.42
1137,27.78,-2.41
1138,27.78,-2.39
1139,27.78,-2.37
1140,27.78,-2.35
1141,27.78,-2.33
1142,27.78,-2.31
1143,27.78,-2.29
1144,27.78,-2.26
1145,27.78,-2.23
1146,27.78,-2.21
1147,27.78,-2.18
1148,27.78,-2.15
1149,27.78,-2.13
1150,27.78,-2.11
1151,27.78,-2.09
1152,27.78,-2.08
1153,27.78,-2.07
1154,27.78,-2.06
1155,27.78,-2.05
1156,27.78,-2.05
1157,27.78,-2.05
1158,27.78,-2.05
1159,27.78,-2.05
1160,27.78,-2.05
1161,27.78,-2.05
1162,27.78,-2.05
1163,27.78,-2.05
1164,27.78,-2.05
1165,27.78,-2.05
1166,27.78,-2.05
1167,27.78,-2.05
1168,27.78,-2.05
1169,27.78,-2.05
1170,27.78,-2.05
1171,27.78,-2.05
1172,27.78,-2.05
1173,27.78,-2.05
1174,27.78,-2.05
1175,27.78,-2.05
1176,27.78,-2.05
1177,27.78,-2.05
1178,27.78,-2.05
1179,27.78,-2.05
1180,27.78,-2.05
1181,27.78,-2.05
1182,27.78,-2.05
1183,27.78,-2.05
1184,27.78,-2.05
1185,27.78,-2.05
1186,27.78,-2.05
1187,27.78,-2.05
1188,27.78,-2.05
1189,27.78,-2.05
1190,27.78,-2.05
1191,27.78,-2.05
1192,27.78,-2.05
1193,27.78,-2.05
1194,27.78,-2.05
1195,27.78,-2.05
1196,27.78,-2.05
1197,27.78,-2.05
1198,27.78,-2.05
1199,27.78,-2.05
1200,27.78,-2.05
1201,27.78,-2.05
1202,27.78,-2.05
1203,27.78,-2.06
1204,27.78,-2.06
1205,27.78,-2.06
1206,27.78,-2.06
1207,27.78,-2.06
1208,27.78,-2.06
1209,27.78,-2.06
1210,27.78,-2.06
1211,27.78,-2.06
1212,27.78,-2.06
1213,27.78,-2.06
1214,27.78,-2.06
1215,27.78,-2.06
1216,27.78,-2.06
1217,27.78,-2.06
1218,27.78,-2.06
1219,27.78,-2.06
1220,27.78,-2.06
1221,27.78,-2.06
1222,27.78,-2.06
1223,27.78,-2.06
1224,27.78,-2.06
1225,27.78,-2.06
1226,27.78,-2.05
1227,27.78,-2.05
1228,27.78,-2.04
1229,27.78,-2.04
1230,27.78,-2.03
1231,27.78,-2.02
1232,27.78,-2.01
1233,27.78,-2.00
1234,27.78,-1.98
1235,27.78,-1.97
1236,27.78,-1.95
1237,27.78,-1.94
1238,27.78,-1.92
1239,27.78,-1.91
1240,27.78,-1.90
1241,27.78,-1.88
1242,27.78,-1.87
1243,27.78,-1.85
1244,27.78,-1.84
1245,27.78,-1.82
1246,27.78,-1.81
1247,27.78,-1.80
1248,27.78,-1.78
1249,27.78,-1.77
1250,27.78,-1.75
1251,27.78,-1.74
1252,27.78,-1.72
1253,27.78,-1.71
1254,27.78,-1.69
1255,27.78,-1.68
1256,27.78,-1.67
1257,27.78,-1.65
1258,27.78,-1.64
1259,27.78,-1.62
1260,27.78,-1.61
1261,27.78,-1.59
1262,27.78,-1.58
1263,27.78,-1.57
1264,27.78,-1.55
1265,27.78,-1.54
1266,27.78,-1.52
1267,27.78,-1.51
1268,27.78,-1.49
1269,27.78,-1.48
1270,27.78,-1.47
1271,27.78,-1.45
1272,27.78,-1.44
1273,27.78,-1.42
1274,27.78,-1.41
1275,27.78,-1.40
1276,27.78,-1.38
1277,27.78,-1.37
1278,27.78,-1.35
1279,27.78,-1.34
1280,27.78,-1.33
1281,27.78,-1.31
1282,27.78,-1.30
1283,27.78,-1.29
1284,27.78,-1.27
1285,27.78,-1.26
1286,27.78,-1.24
1287,27.78,-1.22
1288,27.78,-1.21
1289,27.78,-1.19
1290,27.78,-1.17
1291,27.78,-1.15
1292,27.78,-1.13
1293,27.78,-1.11
1294,27.78,-1.09
1295,27.78,-1.07
1296,27.78,-1.05
1297,27.78,-1.03
1298,27.78,-1.01
1299,27.78,-0.99
1300,27.78,-0.97
1301,27.78,-0.95
1302,27.78,-0.93
1303,27.78,-0.90
1304,27.78,-0.86
1305,27.78,-0.82
1306,27.78,-0.78
1307,27.78,-0.73
1308,27.78,-0.68
1309,27.78,-0.62
1310,27.78,-0.55
1311,27.78,-0.48
1312,27.78,-0.41
1313,27.78,-0.34
1314,27.78,-0.27
1315,27.78,-0.21
1316,27.78,-0.15
